EQP_ID,SR_CODE,CNTRWK_NM,DIA_CODE,PIPE_PRESS,PLINE_LT,COMPET_DE,QLTY_GRADE,MIN_DPH,MAX_DPH,AVG_DPH,coordinates
30105741,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),150,16,118.04,19951231,A,0.14,1.7,0.81,"[[127.1173244, 37.3468634, 51.51], [127.1163822, 37.3468548, 52.1], [127.1163811, 37.3470584, 51.93], [127.1162936, 37.3470583, 51.82], [127.116296, 37.3470965, 52.02]]"
30105933,S,2014년 분당사업소 열배관 추가 및 개선공사,200,16,0.5,20160510,B,1.9,1.9,1.9,"[[127.1059142, 37.3640224, 41.352], [127.1059144, 37.3640269, 41.338]]"
30102950,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),100,16,31.72,19951231,A,0.05,0.13,0.09,"[[127.1174208, 37.347772, 52.06], [127.1174192, 37.3480579, 52.24]]"
30109560,S,성남 분당지구 지역난방 열배관공사(제1공구),80,16,85.71,19931231,C,1.0,1.6,1.4,"[[127.141816, 37.4147903, 40.64], [127.142611, 37.414645, 42.51], [127.1427598, 37.4146178, 42.51]]"
30106203,S,분당지점 '96 추가사용자 열배관공사,50,16,7.84,19970731,A,0.9,1.5,1.02,"[[127.1388397, 37.368491, 72.46], [127.1388266, 37.3684786, 72.39], [127.1388522, 37.3684609, 72.39], [127.13887, 37.3684714, 72.46], [127.1388796, 37.3684774, 72.46]]"
30108215,R,2015년 분당사업소 열배관 추가 및 개선공사,80,16,10.47,20170810,A,0.7,1.9,1.13,"[[127.1258666, 37.4312933, 25.254], [127.125864, 37.4312981, 25.259], [127.1258516, 37.4313219, 25.269], [127.1258409, 37.4313483, 24.936], [127.1258319, 37.4313759, 24.35], [127.1258305, 37.4313821, 24.153]]"
30109325,S,성남 분당지구 지역난방 열배관공사(제1공구),100,16,5.54,19931231,A,1.0,1.0,1.0,"[[127.1258323, 37.4046694, 32.14], [127.1258299, 37.4046195, 32.14]]"
30101927,R,성남 분당지구 지역난방 열배관공사(제1공구),50,16,3.46,19931231,A,1.5,1.5,1.5,"[[127.1160447, 37.3797301, 36.99], [127.1160735, 37.3797091, 37.11]]"
30102776,R,2003년 분당지사 열배관공사,100,16,5.98,20040531,A,1.6,1.6,1.6,"[[127.1114771, 37.3772006, 38.24], [127.1114614, 37.3771905, 38.24], [127.1114926, 37.3771621, 38.16]]"
30104573,R,성남 분당지구 지역난방 열배관공사(제1공구),100,16,0.17,19931231,A,1.0,1.5,1.25,"[[127.1336074, 37.4091402, 39.27], [127.1336093, 37.40914, 39.27]]"
30104485,R,분당지사 '97 추가사용자 열배관공사,125,16,5.49,19980930,A,1.2,1.5,1.35,"[[127.1130977, 37.3776743, 37.9511], [127.1130933, 37.3776787, 37.96], [127.1130618, 37.3777055, 37.96], [127.1130551, 37.3777008, 37.96]]"
30102601,S,2003년 분당지사 열배관공사,200,16,5.78,20040531,B,1.1,1.1,1.1,"[[127.1081677, 37.3744883, 39.11], [127.1081696, 37.3745248, 39.11], [127.10815, 37.3745242, 39.18]]"
30105438,R,94 분당1공구 지역난방 열배관 추가공사,80,16,3.38,19951130,A,1.3,1.3,1.3,"[[127.1414816, 37.3738923, 57.9], [127.1414634, 37.3739057, 57.89], [127.1414733, 37.3739129, 57.89]]"
30102488,R,94 분당1공구 지역난방 열배관 추가공사,50,16,1.55,19951130,A,1.0,1.0,1.0,"[[127.1336295, 37.4107806, 48.06], [127.1336225, 37.4107788, 48.06], [127.1336225, 37.4107707, 48.06]]"
30103651,S,2003년 분당지사 열배관공사,80,16,1.1,20040531,B,1.0,1.5,1.17,"[[127.1134841, 37.3770899, 38.18], [127.1134905, 37.3770835, 38.18], [127.1134918, 37.3770821, 38.18]]"
30102832,S,2016년 분당사업소 열배관 추가 및 개선공사,125,16,11.66,20180407,A,0.8,1.7,1.08,"[[127.147881, 37.3685862, 90.911], [127.1478777, 37.3685916, 91.25], [127.1478711, 37.3686028, 91.237], [127.1478461, 37.3686452, 91.415], [127.1478418, 37.3686525, 91.445], [127.14784, 37.3686538, 91.464], [127.1478375, 37.3686544, 91.465], [127.1478305, 37.3686517, 91.458], [127.1478116, 37.368645, 91.416], [127.1478066, 37.3686435, 91.45]]"
30107248,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),80,16,2.45,19951231,A,2.0,2.0,2.0,"[[127.1159365, 37.3670726, 54.64], [127.1159365, 37.3670506, 54.64]]"
30106405,R,성남 분당지구 지역난방 열배관공사(제1공구),125,16,22.19,19931231,A,1.3,1.5,1.4,"[[127.1214395, 37.4047227, 30.88], [127.1211891, 37.4047239, 29.819]]"
30102785,S,성남 분당지구 지역난방 열배관공사(제1공구),100,16,1.86,19931231,B,1.2,1.5,1.35,"[[127.112791, 37.3780143, 37.89], [127.1127764, 37.3780264, 37.8676]]"
30102787,S,2004년 분당지사 열배관공사,100,16,0.34,20050614,A,1.1,1.5,1.3,"[[127.1256083, 37.3480943, 93.55], [127.1256121, 37.3480949, 93.55]]"
30102788,S,2004년 분당지사 열배관공사,100,16,10.51,20050614,A,1.1,1.5,1.37,"[[127.1256121, 37.3480949, 93.55], [127.1256396, 37.3480991, 93.55], [127.1257288, 37.3481119, 93.55]]"
30102789,S,99 분당 지역난방 열배관공사,100,16,43.56,20000331,A,1.0,1.7,1.25,"[[127.1234182, 37.3482845, 81.09], [127.1231134, 37.3482928, 80.61], [127.123115, 37.3481748, 80.86], [127.1230775, 37.3481668, 80.61]]"
30102615,S,2004년 분당지사 열배관공사,200,16,6.32,20050614,B,2.8,2.8,2.8,"[[127.1078368, 37.3713752, 40.94], [127.1078368, 37.3713481, 40.94], [127.1077994, 37.3713481, 40.94]]"
30121542,R,성남 분당지구 지역난방 열배관공사(제1공구),200,16,101.79,19931231,A,0.3,1.5,0.93,"[[127.1271442, 37.3704392, 57.45], [127.1272731, 37.3703326, 59.7], [127.126546, 37.3698299, 62.09]]"
30104899,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),65,16,1.48,19951231,B,0.23,0.26,0.25,"[[127.1065886, 37.3506252, 52.708], [127.1065884, 37.3506204, 52.419], [127.1065881, 37.3506126, 52.4428]]"
30104900,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),65,16,0.92,19951231,A,0.24,0.26,0.25,"[[127.106586, 37.3506202, 52.722], [127.106586, 37.3506155, 52.423], [127.1065857, 37.3506127, 52.4313]]"
30113952,S,2003년 분당지사 열배관공사,250,16,2.44,20040531,B,0.08,0.09,0.09,"[[127.1074648, 37.3506338, 52.733], [127.1074923, 37.3506342, 52.618]]"
30105934,R,2014년 분당사업소 열배관 추가 및 개선공사,200,16,0.75,20160510,B,2.0,2.0,2.0,"[[127.1058948, 37.3672136, 40.867], [127.1058952, 37.3672204, 40.892]]"
30103648,R,2003년 분당지사 열배관공사,80,16,0.3,20040531,A,1.0,1.5,1.25,"[[127.1134848, 37.3770937, 38.18], [127.1134869, 37.3770916, 38.18]]"
30102926,R,2011년 분당지사 열배관공사,125,16,1.32,20121025,A,1.9,2.2,2.1,"[[127.1345376, 37.4182329, 35.88], [127.1345436, 37.4182306, 35.584], [127.1345505, 37.4182285, 35.585]]"
30103295,R,성남 분당지구 지역난방 열배관공사(제1공구),125,16,2.98,19931231,A,1.5,1.5,1.5,"[[127.1226433, 37.3717831, 53.08], [127.1226211, 37.3718033, 52.98]]"
30113954,R,2003년 분당지사 열배관공사,250,16,2.46,20040531,A,0.08,0.09,0.09,"[[127.1074619, 37.3506301, 52.724], [127.1074897, 37.3506305, 52.643]]"
30107531,R,성남 분당지구 지역난방 열배관공사(제1공구),125,16,9.43,19931231,B,1.0,1.0,1.0,"[[127.1294694, 37.4109168, 31.21], [127.1294717, 37.4108318, 31.37]]"
30107532,S,성남 분당지구 지역난방 열배관공사(제1공구),125,16,133.23,19931231,C,1.5,1.6,1.55,"[[127.1401273, 37.4146324, 39.18], [127.1412583, 37.4145112, 39.45], [127.1412669, 37.414541, 39.45], [127.1413399, 37.4147943, 40.38]]"
30102184,R,성남 분당지구 지역난방 열배관공사(제1공구),100,16,49.83,19931231,A,2.3,2.3,2.3,"[[127.1168691, 37.3769037, 40.27], [127.1168451, 37.3768871, 40.57], [127.1167957, 37.3769327, 40.61], [127.1167002, 37.376867, 40.5], [127.1164914, 37.3770584, 40.49], [127.1164831, 37.3770523, 40.49]]"
30102185,R,성남 분당지구 지역난방 열배관공사(제1공구),100,16,1.87,19931231,A,2.3,2.3,2.3,"[[127.1164831, 37.3770523, 40.49], [127.1164681, 37.3770404, 40.49]]"
30106385,S,성남 분당지구 지역난방 열배관공사(제1공구),125,16,3.26,19931231,C,0.52,0.56,0.54,"[[127.1270134, 37.4031673, 31.29], [127.1270134, 37.403138, 31.29]]"
30103610,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),100,16,76.13,19951231,A,1.1,1.8,1.56,"[[127.1180721, 37.3442276, 52.639], [127.1181286, 37.3442938, 54.32], [127.1183147, 37.3441769, 54.56], [127.1183461, 37.3442115, 54.56], [127.1183659, 37.3442606, 54.27], [127.1184827, 37.3442394, 55.31], [127.1184017, 37.3441393, 54.68], [127.1185088, 37.3440772, 54.64]]"
30104685,R,2014년 분당사업소 열배관시설 유지보수공사,500,16,5.21,20160804,B,1.11,1.28,1.19,"[[127.1350482, 37.4077706, 34.61], [127.1350534, 37.4077711, 34.636], [127.135059, 37.407772, 34.598], [127.1350713, 37.4077735, 34.669], [127.1350728, 37.4077737, 34.685], [127.1350742, 37.4077742, 34.673], [127.1351062, 37.4077774, 34.522]]"
30105328,S,2014년 분당사업소 열배관 추가 및 개선공사,200,16,12.6,20160510,A,1.0,1.5,1.2,"[[127.1213187, 37.3869832, 33.112], [127.1213237, 37.3869861, 33.088], [127.1213465, 37.3870041, 33.1], [127.1213768, 37.3870232, 32.78], [127.121396, 37.3870353, 32.577], [127.1214266, 37.3870567, 32.526]]"
30105329,R,2014년 분당사업소 열배관 추가 및 개선공사,200,16,5.85,20160510,A,0.8,0.8,0.8,"[[127.1211061, 37.3868376, 33.429], [127.1211118, 37.3868416, 33.418], [127.1211561, 37.3868721, 33.366]]"
30106481,R,2015년 분당사업소 열배관 추가 및 개선공사,700,16,7.48,20170810,A,1.5,1.6,1.56,"[[127.111726, 37.3567139, 38.462], [127.1117301, 37.356712, 38.448], [127.1117346, 37.3567093, 38.427], [127.1117893, 37.3566797, 38.41], [127.1117961, 37.3566763, 38.399]]"
30103389,S,성남 분당지구 지역난방 열배관공사(제1공구),100,16,5.94,19931231,A,0.21,1.7,1.2,"[[127.1202108, 37.3694345, 54.0], [127.1202227, 37.369415, 53.6], [127.1202516, 37.3694366, 53.6]]"
30103666,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),80,16,100.65,19951231,A,0.8,1.3,1.11,"[[127.1188206, 37.368952, 52.115], [127.1187992, 37.368975, 54.09], [127.1188711, 37.3690237, 54.06], [127.118772, 37.3691159, 54.06], [127.1185635, 37.3691886, 54.09], [127.1180392, 37.3691791, 53.51], [127.1180427, 37.3691227, 53.39], [127.1180189, 37.3691162, 53.45]]"
30102455,S,성남 분당지구 지역난방 열배관공사(제1공구),65,16,3.22,19931231,B,1.7,1.7,1.7,"[[127.1129839, 37.3774659, 38.13], [127.1129623, 37.3774893, 38.13]]"
30102456,R,성남 분당지구 지역난방 열배관공사(제1공구),65,16,2.77,19931231,A,1.7,1.7,1.7,"[[127.1129835, 37.3774707, 38.13], [127.112965, 37.3774908, 38.13]]"
30102457,S,성남 분당지구 지역난방 열배관공사(제1공구),50,16,3.09,19931231,B,0.9,0.9,0.9,"[[127.1155308, 37.3793318, 36.97], [127.1155542, 37.3793111, 36.97]]"
30103303,S,성남 분당지구 지역난방 열배관공사(제1공구),125,16,0.96,19931231,B,2.5,2.5,2.5,"[[127.1171803, 37.3735774, 41.74], [127.1171884, 37.3735832, 41.74]]"
30103257,S,2004년 분당지사 열배관공사,200,16,9.06,20050614,A,1.1,1.1,1.1,"[[127.1059031, 37.3665048, 43.98], [127.1059041, 37.3664231, 43.98]]"
60104032,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),150,16,2.08,19951231,A,1.5,1.5,1.5,"[[127.1191215, 37.358399, 68.089], [127.1191449, 37.3584014, 68.153]]"
30117265,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),500,16,12.94,19951231,B,0.26,2.8,1.53,"[[127.1092029, 37.3437062, 58.172], [127.1092008, 37.3437355, 58.366], [127.109199, 37.3438227, 58.492]]"
30103418,S,2002년도 분당지사 열배관공사,100,16,0.19,20030530,B,1.2,1.5,1.35,"[[127.1132171, 37.3769082, 38.27], [127.1132185, 37.3769068, 38.27]]"
30103181,S,성남 분당지구 지역난방 열배관공사(제1공구),250,16,1.56,19931231,B,1.5,1.5,1.5,"[[127.1157646, 37.3781698, 34.66], [127.1157764, 37.3781593, 34.66]]"
30103876,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),200,16,19.98,19951231,B,0.8,1.5,1.1,"[[127.1117892, 37.3617337, 49.575], [127.1117893, 37.3617209, 49.6067], [127.1117894, 37.3617059, 49.6438], [127.1117901, 37.3616109, 49.879], [127.1117908, 37.3615537, 49.815]]"
30103873,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),200,16,20.03,19951231,A,0.9,1.5,1.13,"[[127.1117826, 37.3617335, 49.707], [127.1117825, 37.3617214, 49.7225], [127.1117824, 37.3617062, 49.7421], [127.1117818, 37.3616111, 49.864], [127.1117835, 37.361553, 49.8723]]"
30108540,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),40,16,18.61,19951231,B,1.2,1.5,1.4,"[[127.1118666, 37.3683352, 43.15], [127.1118654, 37.3684535, 43.15], [127.1119273, 37.3684535, 42.8933]]"
30104380,S,성남 분당지구 지역난방 열배관공사(제1공구),250,16,49.0,19931231,B,1.0,1.0,1.0,"[[127.1174643, 37.3769896, 40.83], [127.1178752, 37.3772855, 40.69]]"
30104381,S,성남 분당지구 지역난방 열배관공사(제1공구),250,16,50.02,19931231,B,1.5,2.0,1.83,"[[127.1169787, 37.3768189, 40.52], [127.1170899, 37.3767198, 40.95], [127.1173854, 37.3769328, 40.8553]]"
30104383,S,성남 분당지구 지역난방 열배관공사(제1공구),250,16,96.5,19931231,B,1.5,2.3,1.77,"[[127.1160991, 37.3771016, 40.69], [127.116417, 37.3773102, 40.65], [127.1168799, 37.3769146, 40.27]]"
30102153,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),125,16,30.31,19951231,A,0.92,2.0,1.58,"[[127.1188713, 37.364696, 69.77], [127.1188159, 37.3646934, 69.77], [127.1188078, 37.3645757, 69.77], [127.1186709, 37.3645731, 67.613]]"
30103902,R,94 분당1공구 지역난방 열배관 추가공사,150,16,162.79,19951130,A,0.09,1.5,1.32,"[[127.1246779, 37.3681708, 65.22], [127.1246187, 37.368226, 65.13], [127.1245546, 37.3682842, 65.13], [127.1244532, 37.3683753, 62.2], [127.1244017, 37.3684223, 62.2], [127.1243919, 37.3684313, 62.2], [127.1243634, 37.3684572, 62.19], [127.1243557, 37.3684643, 62.06], [127.1243504, 37.3684692, 62.06], [127.1240042, 37.3687846, 60.08], [127.1240208, 37.368796, 60.08], [127.1239756, 37.3688383, 60.08], [127.123959, 37.3688255, 60.08], [127.1236625, 37.3691004, 59.86], [127.1236389, 37.3691223, 59.86], [127.1235042, 37.3692475, 59.3414]]"
30108254,R,2014년 분당사업소 열배관 추가 및 개선공사,150,16,28.77,20160510,A,0.9,1.7,1.08,"[[127.1216562, 37.3678146, 53.957], [127.1216522, 37.3678121, 54.278], [127.1216458, 37.3678073, 54.208], [127.1216323, 37.3677978, 54.403], [127.1216276, 37.367795, 54.406], [127.1216268, 37.3677925, 54.418], [127.1216273, 37.3677902, 54.423], [127.1216323, 37.3677855, 54.437], [127.1216611, 37.3677596, 54.452], [127.121666, 37.3677554, 54.445], [127.1216662, 37.3677528, 54.438], [127.1216652, 37.3677508, 54.44], [127.1216603, 37.367747, 54.454], [127.1215656, 37.3676774, 54.068], [127.1215567, 37.3676705, 54.18], [127.1215094, 37.367638, 54.911], [127.1215066, 37.3676353, 54.914]]"
30117263,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),500,16,13.43,19951231,A,0.28,2.8,1.54,"[[127.1091919, 37.3437016, 58.108], [127.10919, 37.3437397, 58.346], [127.1091848, 37.3438225, 58.299]]"
30105085,S,2002년도 분당지사 열배관공사,150,16,13.23,20030530,A,1.5,1.5,1.5,"[[127.1058903, 37.3555837, 47.87], [127.1058899, 37.3556921, 47.87], [127.1058762, 37.3556921, 47.87]]"
30119484,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),500,16,44.29,19951231,B,0.11,3.5,1.83,"[[127.109581, 37.3433034, 49.439], [127.1096198, 37.3433068, 49.439], [127.1096346, 37.3433089, 49.439], [127.1096416, 37.3433175, 49.439], [127.1096422, 37.3433906, 51.623], [127.1096429, 37.3434282, 54.375], [127.1096439, 37.3434712, 56.623], [127.1096372, 37.343479, 56.579], [127.109627, 37.3434845, 56.578], [127.1095656, 37.3434831, 56.698], [127.1094289, 37.3434803, 56.6255]]"
30108124,R,성남 분당지구 지역난방 열배관공사(제1공구),125,16,2.66,19931231,A,0.09,2.5,1.29,"[[127.1384641, 37.4129709, 45.56], [127.1384621, 37.412947, 45.56]]"
30106140,S,성남 분당지구 지역난방 열배관공사(제1공구),80,16,2.78,19931231,B,0.13,0.29,0.21,"[[127.1210383, 37.3729257, 43.11], [127.1210151, 37.3729089, 43.11]]"
30101723,R,2016년 분당사업소 열배관 추가 및 개선공사,400,16,21.55,20180407,A,1.1,1.4,1.21,"[[127.1206587, 37.3500619, 42.056], [127.1206583, 37.3500533, 41.982], [127.1206559, 37.3499453, 42.225], [127.1206559, 37.3498773, 42.275], [127.1206559, 37.3498745, 42.325], [127.1206557, 37.3498677, 42.309]]"
30103972,R,2003년 분당지사 열배관공사,100,16,10.91,20040531,B,0.7,0.7,0.7,"[[127.1059705, 37.3689401, 40.671], [127.1059726, 37.3689146, 42.08], [127.1060599, 37.3689174, 42.15]]"
30103973,R,2003년 분당지사 열배관공사,100,16,2.27,20040531,B,0.7,1.5,1.1,"[[127.1060599, 37.3689174, 42.15], [127.1060856, 37.3689171, 42.15]]"
30109282,S,성남 분당지구 지역난방 열배관공사(제1공구),125,16,15.85,19931231,B,1.0,1.5,1.25,"[[127.1160781, 37.3790321, 36.96], [127.1159335, 37.3789496, 35.016]]"
30117199,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),125,16,15.15,19951231,B,1.0,1.0,1.0,"[[127.119662, 37.3610136, 72.761], [127.1196686, 37.3610715, 71.854], [127.1196733, 37.3611076, 71.838], [127.1196776, 37.3611124, 71.806], [127.1196842, 37.3611148, 71.733], [127.1197214, 37.3611128, 71.959]]"
30103127,R,94 분당1공구 지역난방 열배관 추가공사,50,16,21.88,19951130,A,1.0,1.1,1.05,"[[127.1363847, 37.4138506, 42.77], [127.136327, 37.4138536, 42.93], [127.1363321, 37.4137574, 43.16], [127.1362636, 37.4137589, 43.16]]"
30104183,S,분당지점 '96 추가사용자 열배관공사,100,16,116.01,19970731,A,1.0,1.7,1.27,"[[127.1154915, 37.3448018, 52.361], [127.1154852, 37.3448695, 54.86], [127.1156078, 37.344868, 54.94], [127.1156171, 37.345027, 54.84], [127.1158078, 37.3450334, 54.7], [127.115802, 37.345561, 54.68], [127.1157557, 37.3455613, 54.9]]"
30104681,R,2016년 분당사업소 열배관 추가 및 개선공사,50,16,0.08,20180407,A,0.9,0.9,0.9,"[[127.1241171, 37.3863789, 33.826], [127.1241179, 37.3863793, 33.82]]"
30104683,R,2016년 분당사업소 열배관 추가 및 개선공사,125,16,0.92,20180407,A,0.9,1.0,0.95,"[[127.1534015, 37.4064914, 68.545], [127.153404, 37.4064834, 68.478]]"
30101802,R,2003년 분당지사 열배관공사,100,16,6.66,20040531,A,1.1,1.1,1.1,"[[127.107147, 37.3705747, 40.73], [127.1071517, 37.3705994, 40.81], [127.1071955, 37.3705994, 40.81]]"
30103706,S,분당지사 '97 추가사용자 열배관공사,65,16,15.65,19980930,A,1.7,1.7,1.7,"[[127.1191932, 37.3453619, 53.08], [127.1193435, 37.34536, 52.78], [127.1193428, 37.345381, 52.8]]"
30152979,R,분당지점 '96 추가사용자 열배관공사,80,16,106.63,19970731,A,1.1,1.3,1.2,"[[127.1118602, 37.3401811, 53.942], [127.1118601, 37.3402109, 53.954], [127.11186, 37.3403221, 54.101], [127.1118592, 37.3404102, 53.998], [127.111859, 37.3405191, 54.058], [127.1118586, 37.340551, 53.95], [127.1118577, 37.340577, 54.064], [127.1118569, 37.3405961, 53.884], [127.1118588, 37.3405978, 53.88], [127.1118871, 37.3405992, 53.835], [127.1119273, 37.3406, 53.805], [127.1119555, 37.3405987, 53.825], [127.1120196, 37.3405892, 53.731], [127.1120941, 37.3405748, 53.812], [127.1121924, 37.3405525, 53.65], [127.1122839, 37.3405331, 53.47], [127.112304, 37.3405287, 53.414], [127.1123603, 37.3405291, 53.474], [127.112422, 37.3405281, 53.495], [127.1124611, 37.3405276, 53.381], [127.1124791, 37.3405274, 53.241], [127.1124808, 37.3405292, 53.191], [127.1124812, 37.3405446, 53.139], [127.1124812, 37.3405662, 52.955]]"
30102013,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),300,16,3.39,19951231,A,1.5,2.0,1.75,"[[127.1103329, 37.3397409, 53.916], [127.1103334, 37.3397715, 53.774]]"
30107025,R,성남 분당지구 지역난방 열배관공사(제1공구),100,16,3.21,19931231,A,0.3,1.5,0.9,"[[127.121487, 37.4043627, 31.87], [127.1214507, 37.4043628, 31.87]]"
30152978,S,분당지점 '96 추가사용자 열배관공사,80,16,106.6,19970731,A,1.1,1.3,1.2,"[[127.1118569, 37.3401809, 53.939], [127.111857, 37.3402109, 53.939], [127.1118574, 37.3403222, 54.071], [127.1118567, 37.3404099, 54.003], [127.1118565, 37.3405189, 54.051], [127.1118553, 37.3405508, 54.059], [127.1118549, 37.340577, 54.038], [127.1118544, 37.3405985, 53.867], [127.1118564, 37.3406003, 53.872], [127.1118871, 37.3406011, 53.835], [127.1119273, 37.340602, 53.777], [127.1119558, 37.3406007, 53.793], [127.1120205, 37.340591, 53.806], [127.1120943, 37.3405763, 53.862], [127.1121933, 37.3405547, 53.665], [127.1122846, 37.3405351, 53.44], [127.1123049, 37.340531, 53.446], [127.1123602, 37.3405317, 53.455], [127.1124221, 37.3405308, 53.477], [127.1124612, 37.3405299, 53.375], [127.1124758, 37.3405293, 53.261], [127.112478, 37.3405309, 53.232], [127.1124783, 37.3405447, 53.158], [127.1124784, 37.3405657, 53.158]]"
